,Unnamed: 0,省,省确诊,省治愈,省死亡,市,新增确诊,新增治愈,新增死亡,确诊,治愈,死亡,日期
11346,0,山西省,132,78,0,朔州,0,0,0,8,3,0,2020/2/22
11347,0,山西省,132,78,0,运城,0,0,0,19,16,0,2020/2/22
11348,0,山西省,132,78,0,忻州,0,0,0,7,4,0,2020/2/22
11349,0,山西省,132,78,0,阳泉,0,0,0,4,2,0,2020/2/22
11350,0,山西省,132,78,0,临汾,0,0,0,2,1,0,2020/2/22
11351,0,山西省,132,78,0,吕梁,0,0,0,6,6,0,2020/2/22
11352,0,重庆市,572,316,6,万州区,3,9,0,118,65,4,2020/2/22
11353,0,重庆市,572,316,6,江北区,0,1,0,28,10,0,2020/2/22
11354,0,重庆市,572,316,6,合川区,0,2,0,23,10,0,2020/2/22
11355,0,重庆市,572,316,6,潼南区,0,0,0,18,5,0,2020/2/22
11356,0,重庆市,572,316,6,奉节县,0,0,0,22,10,0,2020/2/22
11357,0,重庆市,572,316,6,綦江区,0,1,0,23,12,0,2020/2/22
11358,0,重庆市,572,316,6,垫江县,0,0,0,20,9,0,2020/2/22
11359,0,重庆市,572,316,6,长寿区,0,0,0,21,11,0,2020/2/22
11360,0,重庆市,572,316,6,两江新区,0,0,0,17,7,0,2020/2/22
11361,0,重庆市,572,316,6,南岸区,0,0,0,15,5,0,2020/2/22
11362,0,重庆市,572,316,6,九龙坡区,0,1,0,20,11,1,2020/2/22
11363,0,重庆市,572,316,6,渝北区,0,1,0,17,10,0,2020/2/22
11364,0,重庆市,572,316,6,沙坪坝区,0,0,0,8,1,0,2020/2/22
11365,0,重庆市,572,316,6,云阳县,0,0,0,25,19,0,2020/2/22
11366,0,重庆市,572,316,6,渝中区,0,0,0,20,14,0,2020/2/22
11367,0,重庆市,572,316,6,铜梁区,0,0,0,10,4,0,2020/2/22
11368,0,重庆市,572,316,6,丰都县,0,0,0,10,4,0,2020/2/22
11369,0,重庆市,572,316,6,大足区,0,0,0,14,9,0,2020/2/22
11370,0,重庆市,572,316,6,巫山县,1,0,0,11,6,0,2020/2/22
11371,0,重庆市,572,316,6,开州区,1,1,0,21,16,1,2020/2/22
11372,0,重庆市,572,316,6,石柱县,0,1,0,15,11,0,2020/2/22
11373,0,重庆市,572,316,6,巫溪县,0,0,0,13,9,0,2020/2/22
11374,0,重庆市,572,316,6,荣昌区,0,0,0,9,5,0,2020/2/22
11375,0,重庆市,572,316,6,巴南区,0,0,0,6,2,0,2020/2/22
11376,0,重庆市,572,316,6,涪陵区,0,0,0,5,2,0,2020/2/22
11377,0,重庆市,572,316,6,忠县,0,0,0,20,18,0,2020/2/22
11378,0,重庆市,572,316,6,璧山区,0,0,0,9,7,0,2020/2/22
11379,0,重庆市,572,316,6,大渡口区,0,0,0,7,5,0,2020/2/22
11380,0,重庆市,572,316,6,高新区,0,0,0,4,2,0,2020/2/22
11381,0,重庆市,572,316,6,彭水县,0,0,0,2,0,0,2020/2/22
11382,0,重庆市,572,316,6,永川区,0,0,0,5,4,0,2020/2/22
11383,0,重庆市,572,316,6,江津区,0,0,0,4,3,0,2020/2/22
11384,0,重庆市,572,316,6,酉阳县,0,0,0,1,0,0,2020/2/22
11385,0,重庆市,572,316,6,万盛经开区,0,0,0,1,0,0,2020/2/22
11386,0,重庆市,572,316,6,梁平区,0,0,0,4,4,0,2020/2/22
11387,0,重庆市,572,316,6,黔江区,0,0,0,2,2,0,2020/2/22
11388,0,重庆市,572,316,6,城口县,0,0,0,2,2,0,2020/2/22
11389,0,重庆市,572,316,6,武隆区,0,0,0,1,1,0,2020/2/22
11390,0,重庆市,572,316,6,秀山县,0,0,0,1,1,0,2020/2/22
11498,0,甘肃省,91,76,2,兰州,0,0,0,36,27,2,2020/2/22
11499,0,甘肃省,91,76,2,平凉,0,0,0,9,6,0,2020/2/22
11500,0,甘肃省,91,76,2,甘南,0,0,0,8,6,0,2020/2/22
11501,0,甘肃省,91,76,2,定西,0,0,0,9,8,0,2020/2/22
11502,0,甘肃省,91,76,2,白银,0,0,0,4,3,0,2020/2/22
11503,0,甘肃省,91,76,2,庆阳,0,0,0,3,2,0,2020/2/22
11504,0,甘肃省,91,76,2,天水,0,0,0,12,12,0,2020/2/22
11505,0,甘肃省,91,76,2,陇南,0,0,0,4,4,0,2020/2/22
11506,0,甘肃省,91,76,2,临夏,0,0,0,3,3,0,2020/2/22
11507,0,甘肃省,91,76,2,张掖,0,0,0,2,2,0,2020/2/22
11508,0,甘肃省,91,76,2,金昌,0,0,0,1,1,0,2020/2/22
11509,0,甘肃省,91,76,2,待明确地区,0,0,0,0,2,0,2020/2/22
11510,0,宁夏回族自治区,71,48,0,吴忠,0,0,0,28,12,0,2020/2/22
11511,0,宁夏回族自治区,71,48,0,银川,0,0,0,33,28,0,2020/2/22
11512,0,宁夏回族自治区,71,48,0,固原,0,0,0,5,3,0,2020/2/22
11513,0,宁夏回族自治区,71,48,0,中卫,0,0,0,3,3,0,2020/2/22
11514,0,宁夏回族自治区,71,48,0,宁东,0,0,0,1,1,0,2020/2/22
11515,0,宁夏回族自治区,71,48,0,石嘴山,0,0,0,1,1,0,2020/2/22
11516,0,云南省,174,96,2,昆明,0,0,0,53,32,0,2020/2/22
11517,0,云南省,174,96,2,昭通,0,0,0,25,6,0,2020/2/22
11518,0,云南省,174,96,2,西双版纳,0,0,0,15,4,1,2020/2/22
11519,0,云南省,174,96,2,曲靖,0,0,0,13,8,0,2020/2/22
11520,0,云南省,174,96,2,红河州,0,0,0,9,4,0,2020/2/22
11521,0,云南省,174,96,2,保山,0,0,0,9,4,0,2020/2/22
11522,0,云南省,174,96,2,玉溪,0,0,0,14,9,1,2020/2/22
11523,0,云南省,174,96,2,大理州,0,0,0,13,10,0,2020/2/22
11524,0,云南省,174,96,2,德宏州,0,0,0,5,2,0,2020/2/22
11525,0,云南省,174,96,2,文山州,0,0,0,2,1,0,2020/2/22
11526,0,云南省,174,96,2,丽江,0,0,0,7,7,0,2020/2/22
11527,0,云南省,174,96,2,普洱,0,0,0,4,4,0,2020/2/22
11528,0,云南省,174,96,2,楚雄州,0,0,0,4,4,0,2020/2/22
11529,0,云南省,174,96,2,临沧,0,0,0,1,1,0,2020/2/22
11530,0,青海省,18,18,0,西宁,0,0,0,15,15,0,2020/2/22
11531,0,青海省,18,18,0,海北州,0,0,0,3,3,0,2020/2/22
11532,0,西藏自治区,1,1,0,拉萨,0,0,0,1,1,0,2020/2/22
11533,0,澳门,2,0,0,澳门,0,0,0,2,0,0,2020/2/22
10575,0,海南省,168,95,4,三亚,0,6,0,54,30,1,2020/2/21
10576,0,海南省,168,95,4,海口,0,1,0,39,19,0,2020/2/21
10577,0,海南省,168,95,4,昌江,0,0,0,7,2,0,2020/2/21
10578,0,海南省,168,95,4,儋州,0,0,0,15,11,0,2020/2/21
10579,0,海南省,168,95,4,万宁,0,0,0,13,9,0,2020/2/21
10580,0,海南省,168,95,4,澄迈,0,0,0,9,4,1,2020/2/21
10581,0,海南省,168,95,4,陵水,0,0,0,4,1,0,2020/2/21
10582,0,海南省,168,95,4,临高,0,0,0,6,4,0,2020/2/21
10583,0,海南省,168,95,4,保亭,0,0,0,3,1,0,2020/2/21
10584,0,海南省,168,95,4,琼海,0,0,0,6,4,1,2020/2/21
10585,0,海南省,168,95,4,东方,0,0,0,3,2,0,2020/2/21
10586,0,海南省,168,95,4,定安,0,0,0,3,2,1,2020/2/21
10587,0,海南省,168,95,4,文昌,0,0,0,3,3,0,2020/2/21
10588,0,海南省,168,95,4,乐东,0,2,0,2,2,0,2020/2/21
10589,0,海南省,168,95,4,琼中,0,0,0,1,1,0,2020/2/21
10590,0,陕西省,245,134,1,西安,0,12,0,120,59,1,2020/2/21
10591,0,陕西省,245,134,1,汉中,0,0,0,26,10,0,2020/2/21
10592,0,陕西省,245,134,1,渭南,0,0,0,15,4,0,2020/2/21
10593,0,陕西省,245,134,1,安康,1,1,0,26,16,0,2020/2/21
10594,0,陕西省,245,134,1,咸阳,0,4,0,17,14,0,2020/2/21
10595,0,陕西省,245,134,1,商洛,0,0,0,7,4,0,2020/2/21
10596,0,陕西省,245,134,1,宝鸡,0,1,0,13,11,0,2020/2/21
10597,0,陕西省,245,134,1,延安,0,0,0,8,6,0,2020/2/21
10598,0,陕西省,245,134,1,铜川,0,0,0,8,6,0,2020/2/21
10599,0,陕西省,245,134,1,杨凌,0,0,0,1,0,0,2020/2/21
10600,0,陕西省,245,134,1,榆林,0,2,0,3,3,0,2020/2/21
10601,0,陕西省,245,134,1,韩城,0,0,0,1,1,0,2020/2/21
10602,0,江西省,934,489,1,南昌,0,12,0,229,145,0,2020/2/21
10603,0,江西省,934,489,1,九江,0,3,0,118,47,0,2020/2/21
10604,0,江西省,934,489,1,上饶,0,9,0,123,64,0,2020/2/21
10605,0,江西省,934,489,1,宜春,0,11,0,106,53,0,2020/2/21
10606,0,江西省,934,489,1,新余,0,11,0,130,80,0,2020/2/21
10607,0,江西省,934,489,1,赣州,0,6,0,76,34,1,2020/2/21
10608,0,江西省,934,489,1,抚州,0,2,0,72,37,0,2020/2/21
10609,0,江西省,934,489,1,萍乡,0,2,0,33,11,0,2020/2/21
10610,0,江西省,934,489,1,鹰潭,0,0,0,18,4,0,2020/2/21
10611,0,江西省,934,489,1,吉安,0,0,0,22,11,0,2020/2/21
10612,0,江西省,934,489,1,景德镇,0,0,0,6,3,0,2020/2/21
10613,0,江西省,934,489,1,赣江新区,0,0,0,1,0,0,2020/2/21
10614,0,辽宁省,121,61,1,沈阳,0,0,0,28,15,0,2020/2/21
10615,0,辽宁省,121,61,1,大连,0,0,0,19,9,0,2020/2/21
10616,0,辽宁省,121,61,1,葫芦岛,0,1,0,12,5,1,2020/2/21
10617,0,辽宁省,121,61,1,盘锦,0,0,0,11,5,0,2020/2/21
10618,0,辽宁省,121,61,1,铁岭,0,0,0,7,1,0,2020/2/21
10619,0,辽宁省,121,61,1,阜新,0,0,0,8,3,0,2020/2/21
10620,0,辽宁省,121,61,1,锦州,0,1,0,12,8,0,2020/2/21
10621,0,辽宁省,121,61,1,鞍山,0,0,0,4,0,0,2020/2/21
10622,0,辽宁省,121,61,1,朝阳,0,0,0,6,3,0,2020/2/21
10623,0,辽宁省,121,61,1,丹东,0,0,0,7,5,0,2020/2/21
10624,0,辽宁省,121,61,1,本溪,0,0,0,3,3,0,2020/2/21
10625,0,辽宁省,121,61,1,辽阳,0,0,0,3,3,0,2020/2/21
10626,0,辽宁省,121,61,1,营口,0,0,0,1,1,0,2020/2/21
10627,0,湖南省,1011,661,4,长沙,0,0,0,242,125,2,2020/2/21
10628,0,湖南省,1011,661,4,岳阳,0,4,0,156,76,1,2020/2/21
10629,0,湖南省,1011,661,4,株洲,0,0,0,78,46,0,2020/2/21
10630,0,湖南省,1011,661,4,常德,1,6,0,80,58,0,2020/2/21
10631,0,湖南省,1011,661,4,娄底,0,3,0,76,54,0,2020/2/21
10632,0,湖南省,1011,661,4,邵阳,0,4,0,102,81,1,2020/2/21
10633,0,湖南省,1011,661,4,湘潭,0,0,0,35,17,0,2020/2/21
10634,0,湖南省,1011,661,4,衡阳,0,0,0,48,37,0,2020/2/21
10635,0,湖南省,1011,661,4,郴州,0,1,0,39,30,0,2020/2/21
10636,0,湖南省,1011,661,4,益阳,0,3,0,59,51,0,2020/2/21
10637,0,湖南省,1011,661,4,永州,0,5,0,43,35,0,2020/2/21
10638,0,湖南省,1011,661,4,怀化,0,0,0,40,38,0,2020/2/21
10639,0,湖南省,1011,661,4,湘西自治州,0,1,0,8,8,0,2020/2/21
10640,0,湖南省,1011,661,4,张家界,0,0,0,5,5,0,2020/2/21
10641,0,北京市,396,169,4,海淀区,0,0,0,61,0,0,2020/2/21
10642,0,北京市,396,169,4,朝阳区,0,0,0,58,0,0,2020/2/21
10643,0,北京市,396,169,4,西城区,0,0,0,53,0,0,2020/2/21
10644,0,北京市,396,169,4,丰台区,1,0,0,41,3,0,2020/2/21
10645,0,北京市,396,169,4,大兴区,0,0,0,39,2,0,2020/2/21
10646,0,北京市,396,169,4,昌平区,0,0,0,29,0,0,2020/2/21
10647,0,北京市,396,169,4,外地来京人员,0,0,0,26,2,0,2020/2/21
10648,0,北京市,396,169,4,通州区,0,0,0,19,1,0,2020/2/21
10649,0,北京市,396,169,4,房山区,0,0,0,16,3,0,2020/2/21
10650,0,北京市,396,169,4,石景山区,0,0,0,14,1,0,2020/2/21
10651,0,北京市,396,169,4,东城区,0,0,0,12,1,0,2020/2/21
10652,0,北京市,396,169,4,顺义区,0,0,0,10,0,0,2020/2/21
10653,0,北京市,396,169,4,怀柔区,0,0,0,7,0,0,2020/2/21
10654,0,北京市,396,169,4,密云区,0,0,0,7,0,0,2020/2/21
10655,0,北京市,396,169,4,门头沟区,0,0,0,3,2,0,2020/2/21
10656,0,北京市,396,169,4,延庆区,0,0,0,1,0,0,2020/2/21
10657,0,北京市,396,169,4,待明确地区,0,16,0,0,154,4,2020/2/21
10658,0,上海市,334,211,2,外地来沪人员,0,4,0,110,73,1,2020/2/21
10659,0,上海市,334,211,2,浦东新区,0,4,0,60,42,0,2020/2/21
10660,0,上海市,334,211,2,宝山区,0,1,0,21,10,0,2020/2/21
10661,0,上海市,334,211,2,徐汇区,0,1,0,18,10,0,2020/2/21
10662,0,上海市,334,211,2,松江区,0,0,0,14,7,0,2020/2/21
10663,0,上海市,334,211,2,静安区,0,0,0,16,10,0,2020/2/21
10664,0,上海市,334,211,2,嘉定区,0,0,0,9,3,0,2020/2/21
10665,0,上海市,334,211,2,奉贤区,0,0,0,9,3,0,2020/2/21
10666,0,上海市,334,211,2,杨浦区,0,0,0,9,4,0,2020/2/21
10667,0,上海市,334,211,2,闵行区,0,0,0,19,15,0,2020/2/21
10668,0,上海市,334,211,2,普陀区,0,1,0,11,7,0,2020/2/21
10669,0,上海市,334,211,2,长宁区,0,0,0,13,10,0,2020/2/21
10670,0,上海市,334,211,2,黄浦区,0,0,0,6,3,0,2020/2/21
10671,0,上海市,334,211,2,虹口区,0,1,0,7,5,0,2020/2/21
10672,0,上海市,334,211,2,崇明区,0,0,0,4,2,0,2020/2/21
10673,0,上海市,334,211,2,金山区,0,0,0,3,2,0,2020/2/21
10674,0,上海市,334,211,2,青浦区,0,0,0,5,5,0,2020/2/21
10675,0,上海市,334,211,2,待明确地区,0,0,0,0,0,1,2020/2/21
10676,0,浙江省,1203,679,1,温州,0,23,0,504,268,1,2020/2/21
10677,0,浙江省,1203,679,1,台州,0,7,0,146,84,0,2020/2/21
10678,0,浙江省,1203,679,1,杭州,0,2,0,169,111,0,2020/2/21
10679,0,浙江省,1203,679,1,宁波,1,12,0,157,103,0,2020/2/21
10680,0,浙江省,1203,679,1,省十里丰监狱,34,0,0,34,0,0,2020/2/21
10681,0,浙江省,1203,679,1,嘉兴,0,2,0,45,22,0,2020/2/21
10682,0,浙江省,1203,679,1,绍兴,0,0,0,42,20,0,2020/2/21
10683,0,浙江省,1203,679,1,金华,0,0,0,55,36,0,2020/2/21
10684,0,浙江省,1203,679,1,舟山,0,0,0,10,5,0,2020/2/21
10685,0,浙江省,1203,679,1,衢州,-7,0,0,14,10,0,2020/2/21
10686,0,浙江省,1203,679,1,湖州,0,0,0,10,6,0,2020/2/21
10687,0,浙江省,1203,679,1,丽水,0,0,0,17,14,0,2020/2/21
10688,0,广东省,1333,690,5,深圳,0,23,0,416,222,2,2020/2/21
10689,0,广东省,1333,690,5,广州,0,15,0,339,172,0,2020/2/21
10690,0,广东省,1333,690,5,东莞,1,1,0,93,27,1,2020/2/21
10691,0,广东省,1333,690,5,佛山,0,1,0,84,34,0,2020/2/21
10692,0,广东省,1333,690,5,珠海,0,4,0,98,49,1,2020/2/21
10693,0,广东省,1333,690,5,中山,0,1,0,66,43,0,2020/2/21
10694,0,广东省,1333,690,5,惠州,0,3,0,62,41,0,2020/2/21
10695,0,广东省,1333,690,5,江门,0,0,0,23,9,0,2020/2/21
10696,0,广东省,1333,690,5,湛江,0,0,0,22,12,0,2020/2/21
10697,0,广东省,1333,690,5,肇庆,0,0,0,18,8,1,2020/2/21
10698,0,广东省,1333,690,5,茂名,0,0,0,14,6,0,2020/2/21
10699,0,广东省,1333,690,5,汕头,0,0,0,25,20,0,2020/2/21
10700,0,广东省,1333,690,5,梅州,0,1,0,16,11,0,2020/2/21
10701,0,广东省,1333,690,5,韶关,0,1,0,10,6,0,2020/2/21
10702,0,广东省,1333,690,5,揭阳,0,0,0,8,4,0,2020/2/21
10703,0,广东省,1333,690,5,阳江,0,0,0,13,10,0,2020/2/21
10704,0,广东省,1333,690,5,清远,0,0,0,12,9,0,2020/2/21
10705,0,广东省,1333,690,5,汕尾,0,0,0,5,2,0,2020/2/21
10706,0,广东省,1333,690,5,河源,0,0,0,4,1,0,2020/2/21
10707,0,广东省,1333,690,5,潮州,0,0,0,5,4,0,2020/2/21
10708,0,安徽省,988,539,6,蚌埠,0,16,0,160,56,5,2020/2/21
10709,0,安徽省,988,539,6,合肥,1,14,0,174,97,1,2020/2/21
10710,0,安徽省,988,539,6,阜阳,0,11,0,155,90,0,2020/2/21
10711,0,安徽省,988,539,6,亳州,0,5,0,108,70,0,2020/2/21
10712,0,安徽省,988,539,6,六安,0,5,0,69,35,0,2020/2/21
10713,0,安徽省,988,539,6,安庆,0,2,0,83,55,0,2020/2/21
10714,0,安徽省,988,539,6,马鞍山,0,2,0,37,17,0,2020/2/21
10715,0,安徽省,988,539,6,宿州,0,1,0,41,23,0,2020/2/21
10716,0,安徽省,988,539,6,铜陵,0,1,0,29,13,0,2020/2/21
10717,0,安徽省,988,539,6,淮南,0,2,0,27,14,0,2020/2/21
10718,0,安徽省,988,539,6,淮北,0,1,0,27,15,0,2020/2/21
10719,0,安徽省,988,539,6,芜湖,0,5,0,33,26,0,2020/2/21
10720,0,安徽省,988,539,6,池州,0,0,0,17,10,0,2020/2/21
10721,0,安徽省,988,539,6,滁州,0,0,0,13,8,0,2020/2/21
10722,0,安徽省,988,539,6,黄山,0,0,0,9,6,0,2020/2/21
10723,0,安徽省,988,539,6,宣城,0,0,0,6,4,0,2020/2/21
10724,0,天津市,132,62,3,宝坻区,1,2,0,57,17,2,2020/2/21
10725,0,天津市,132,62,3,河东区,0,1,0,15,8,1,2020/2/21
10726,0,天津市,132,62,3,北辰区,0,0,0,6,1,0,2020/2/21
10727,0,天津市,132,62,3,南开区,0,1,0,6,2,0,2020/2/21
10728,0,天津市,132,62,3,河北区,0,0,0,12,9,0,2020/2/21
10729,0,天津市,132,62,3,宁河区,0,1,0,4,1,0,2020/2/21
10730,0,天津市,132,62,3,和平区,0,0,0,6,4,0,2020/2/21
10731,0,天津市,132,62,3,外地来津人员,0,0,0,6,4,0,2020/2/21
10732,0,天津市,132,62,3,东丽区,0,0,0,4,2,0,2020/2/21
10733,0,天津市,132,62,3,河西区,0,0,0,4,2,0,2020/2/21
10734,0,天津市,132,62,3,滨海新区,0,0,0,3,1,0,2020/2/21
10735,0,天津市,132,62,3,武清区,0,0,0,2,1,0,2020/2/21
10736,0,天津市,132,62,3,西青区,0,0,0,4,4,0,2020/2/21
10737,0,天津市,132,62,3,红桥区,0,0,0,2,2,0,2020/2/21
10738,0,天津市,132,62,3,津南区,0,0,0,1,1,0,2020/2/21
10739,0,天津市,132,62,3,待明确地区,0,-2,0,0,3,0,2020/2/21
10740,0,湖北省,62662,11881,2144,武汉,319,683,99,45346,6281,1684,2020/2/21
10741,0,湖北省,62662,11881,2144,孝感,17,97,5,3346,771,94,2020/2/21
10742,0,湖北省,62662,11881,2144,黄冈,17,125,3,2856,1274,90,2020/2/21
10743,0,湖北省,62662,11881,2144,荆州,7,80,0,1517,531,40,2020/2/21
10744,0,湖北省,62662,11881,2144,鄂州,5,25,1,1343,375,39,2020/2/21
10745,0,湖北省,62662,11881,2144,随州,4,77,1,1287,386,28,2020/2/21
10746,0,湖北省,62662,11881,2144,襄阳,3,49,1,1170,343,24,2020/2/21
10747,0,湖北省,62662,11881,2144,宜昌,4,19,1,895,250,28,2020/2/21
10748,0,湖北省,62662,11881,2144,黄石,7,30,1,974,361,27,2020/2/21
10749,0,湖北省,62662,11881,2144,荆门,6,28,3,800,229,37,2020/2/21
10750,0,湖北省,62662,11881,2144,咸宁,0,46,0,766,314,10,2020/2/21
10751,0,湖北省,62662,11881,2144,十堰,13,25,0,654,212,2,2020/2/21
10752,0,湖北省,62662,11881,2144,仙桃,1,26,0,568,210,19,2020/2/21
10753,0,湖北省,62662,11881,2144,天门,4,32,0,477,165,12,2020/2/21
10754,0,湖北省,62662,11881,2144,监狱系统,220,0,0,220,0,0,2020/2/21
10755,0,湖北省,62662,11881,2144,恩施州,1,10,0,245,112,3,2020/2/21
10756,0,湖北省,62662,11881,2144,潜江,3,8,0,188,57,7,2020/2/21
10757,0,湖北省,62662,11881,2144,神农架林区,0,0,0,10,10,0,2020/2/21
10758,0,四川省,525,231,3,成都,2,2,2,143,71,3,2020/2/21
10759,0,四川省,525,231,3,甘孜州,1,2,0,68,10,0,2020/2/21
10760,0,四川省,525,231,3,达州,1,0,0,41,11,0,2020/2/21
10761,0,四川省,525,231,3,南充,0,0,0,38,15,0,2020/2/21
10762,0,四川省,525,231,3,泸州,0,0,0,24,6,0,2020/2/21
10763,0,四川省,525,231,3,巴中,0,0,0,24,10,0,2020/2/21
10764,0,四川省,525,231,3,德阳,1,2,0,18,5,0,2020/2/21
10765,0,四川省,525,231,3,绵阳,0,0,0,22,10,0,2020/2/21
10766,0,四川省,525,231,3,内江,0,0,0,22,10,0,2020/2/21
10767,0,四川省,525,231,3,广安,0,1,0,30,20,0,2020/2/21
10768,0,四川省,525,231,3,遂宁,0,0,0,17,10,0,2020/2/21
10769,0,四川省,525,231,3,凉山州,0,0,0,13,6,0,2020/2/21
10770,0,四川省,525,231,3,宜宾,0,0,0,12,7,0,2020/2/21
10771,0,四川省,525,231,3,攀枝花,0,2,0,16,13,0,2020/2/21
10772,0,四川省,525,231,3,雅安,0,1,0,7,4,0,2020/2/21
10773,0,四川省,525,231,3,自贡,0,0,0,9,7,0,2020/2/21
10774,0,四川省,525,231,3,眉山,0,3,0,8,6,0,2020/2/21
10775,0,四川省,525,231,3,广元,0,1,0,6,5,0,2020/2/21
10776,0,四川省,525,231,3,乐山,0,0,0,3,2,0,2020/2/21
10777,0,四川省,525,231,3,资阳,0,0,0,3,2,0,2020/2/21
10778,0,四川省,525,231,3,阿坝州,0,0,0,1,1,0,2020/2/21
10779,0,新疆维吾尔自治区,76,24,1,乌鲁木齐,0,0,0,23,10,0,2020/2/21
10780,0,新疆维吾尔自治区,76,24,1,伊犁州,0,0,0,18,6,0,2020/2/21
10781,0,新疆维吾尔自治区,76,24,1,兵团第四师,0,0,0,10,0,0,2020/2/21
10782,0,新疆维吾尔自治区,76,24,1,兵团第九师,0,0,0,4,0,0,2020/2/21
10783,0,新疆维吾尔自治区,76,24,1,兵团第十二师,0,0,0,3,0,0,2020/2/21
10784,0,新疆维吾尔自治区,76,24,1,昌吉州,0,0,0,4,2,0,2020/2/21
10785,0,新疆维吾尔自治区,76,24,1,吐鲁番市,0,0,0,3,1,0,2020/2/21
10786,0,新疆维吾尔自治区,76,24,1,兵团第八师石河子市,0,0,0,4,1,1,2020/2/21
10787,0,新疆维吾尔自治区,76,24,1,兵团第六师五家渠市,0,0,0,2,0,0,2020/2/21
10788,0,新疆维吾尔自治区,76,24,1,巴州,0,2,0,3,2,0,2020/2/21
10789,0,新疆维吾尔自治区,76,24,1,兵团第七师,0,0,0,1,1,0,2020/2/21
10790,0,新疆维吾尔自治区,76,24,1,阿克苏地区,0,0,0,1,1,0,2020/2/21
10791,0,江苏省,631,373,0,苏州,0,4,0,87,42,0,2020/2/21
10792,0,江苏省,631,373,0,南京,0,5,0,93,52,0,2020/2/21
10793,0,江苏省,631,373,0,淮安,0,0,0,66,34,0,2020/2/21
10794,0,江苏省,631,373,0,连云港,0,0,0,48,18,0,2020/2/21
10795,0,江苏省,631,373,0,徐州,0,3,0,79,58,0,2020/2/21
10796,0,江苏省,631,373,0,无锡,0,2,0,55,37,0,2020/2/21
10797,0,江苏省,631,373,0,南通,0,0,0,40,23,0,2020/2/21
10798,0,江苏省,631,373,0,常州,0,7,0,51,36,0,2020/2/21
10799,0,江苏省,631,373,0,泰州,0,0,0,37,24,0,2020/2/21
10800,0,江苏省,631,373,0,扬州,0,0,0,23,13,0,2020/2/21
10801,0,江苏省,631,373,0,盐城,0,-5,0,27,20,0,2020/2/21
10802,0,江苏省,631,373,0,宿迁,0,1,0,13,8,0,2020/2/21
10803,0,江苏省,631,373,0,镇江,0,0,0,12,8,0,2020/2/21
10804,0,贵州省,146,77,2,贵阳,0,3,0,36,17,1,2020/2/21
10805,0,贵州省,146,77,2,遵义,0,0,0,32,17,0,2020/2/21
10806,0,贵州省,146,77,2,毕节,0,0,0,23,10,0,2020/2/21
10807,0,贵州省,146,77,2,黔南州,0,0,0,17,7,0,2020/2/21
10808,0,贵州省,146,77,2,黔东南州,0,1,0,10,5,0,2020/2/21
10809,0,贵州省,146,77,2,六盘水,0,0,0,10,6,1,2020/2/21
10810,0,贵州省,146,77,2,安顺,0,0,0,4,1,0,2020/2/21
10811,0,贵州省,146,77,2,铜仁,0,1,0,10,10,0,2020/2/21
10812,0,贵州省,146,77,2,黔西南州,0,0,0,4,4,0,2020/2/21
10813,0,山东省,749,281,4,济宁,201,0,0,253,29,0,2020/2/21
10814,0,山东省,749,281,4,烟台,0,1,0,47,18,0,2020/2/21
10815,0,山东省,749,281,4,潍坊,0,2,0,44,17,0,2020/2/21
10816,0,山东省,749,281,4,济南,0,5,0,47,22,0,2020/2/21
10817,0,山东省,749,281,4,德州,0,0,0,37,11,2,2020/2/21
10818,0,山东省,749,281,4,青岛,0,4,0,59,35,1,2020/2/21
10819,0,山东省,749,281,4,泰安,1,2,0,34,12,1,2020/2/21
10820,0,山东省,749,281,4,威海,0,4,0,38,18,0,2020/2/21
10821,0,山东省,749,281,4,淄博,1,4,0,30,10,0,2020/2/21
10822,0,山东省,749,281,4,聊城,0,0,0,38,21,0,2020/2/21
10823,0,山东省,749,281,4,枣庄,0,0,0,24,11,0,2020/2/21
10824,0,山东省,749,281,4,日照,0,1,0,16,8,0,2020/2/21
10825,0,山东省,749,281,4,临沂,0,3,0,49,44,0,2020/2/21
10826,0,山东省,749,281,4,菏泽,0,1,0,18,14,0,2020/2/21
10827,0,山东省,749,281,4,滨州,0,0,0,15,11,0,2020/2/21
10828,0,河南省,1267,736,19,信阳,1,39,0,270,134,2,2020/2/21
10829,0,河南省,1267,736,19,南阳,0,0,0,155,66,2,2020/2/21
10830,0,河南省,1267,736,19,郑州,1,6,0,157,98,0,2020/2/21
10831,0,河南省,1267,736,19,驻马店,0,4,0,139,99,0,2020/2/21
10832,0,河南省,1267,736,19,周口,0,7,0,76,41,0,2020/2/21
10833,0,河南省,1267,736,19,商丘,0,13,0,91,63,3,2020/2/21
10834,0,河南省,1267,736,19,新乡,0,6,0,57,32,3,2020/2/21
10835,0,河南省,1267,736,19,安阳,0,2,0,53,31,0,2020/2/21
10836,0,河南省,1267,736,19,许昌,0,3,0,39,19,0,2020/2/21
10837,0,河南省,1267,736,19,焦作,0,3,0,32,12,1,2020/2/21
10838,0,河南省,1267,736,19,平顶山,0,4,0,58,39,1,2020/2/21
10839,0,河南省,1267,736,19,洛阳,0,1,0,31,16,1,2020/2/21
10840,0,河南省,1267,736,19,漯河,0,1,0,35,22,0,2020/2/21
10841,0,河南省,1267,736,19,开封,0,2,0,26,15,0,2020/2/21
10842,0,河南省,1267,736,19,鹤壁,0,1,0,19,9,0,2020/2/21
